track_uri|danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|time_signature
0djTVSl63WwnxkD8xrAwWD|0.284|0.841|0|-4.289|1|0.0624|0.303|1.81e-06|0.231|0.306|108.971|4
0Uh2F2G8tMzC8Us06xXIO9|0.671|0.739|11|-7.597|0|0.039|0.265|0.884|0.284|0.962|103.103|4
1kUIhiV6Q92zr49wKC2kEM|0.742|0.941|11|-4.104|1|0.0702|0.259|0.0229|0.0368|0.897|134.316|4
2d9qwKqgvlwzznZDtvU9qq|0.306|0.353|7|-12.063|1|0.0267|0.623|0.0596|0.304|0.458|91.414|4
2kAzAW88RYAYCG3rVdBVIP|0.523|0.736|7|-10.049|1|0.0388|0.0082|1.12e-05|0.264|0.776|143.878|4
05w7htDcRWCRNAloE06q7s|0.29|0.841|2|-7.419|1|0.0721|0.00725|0.382|0.361|0.766|146.43|4
6XYVgqumZfsv5cJbX9dtBE|0.23|0.82|7|-10.7|1|0.0567|0.000364|0.0291|0.96|0.365|90.919|4
4dtbOfY8eWpUV1HCSV8Hqj|0.533|0.643|8|-10.493|1|0.0373|0.0456|0.0|0.0884|0.958|144.714|4
5V4SlUJ0BfccXCWMNtm7Gb|0.345|0.64|7|-9.361|1|0.0399|0.311|0.00144|0.13|0.379|138.081|3
2tKQYtIoSRQ5X7kC2RBsRJ|0.638|0.842|9|-4.728|1|0.039|0.108|0.0127|0.0629|0.519|114.758|4
0TOHnHmLPMqHf7d0H2wYWF|0.341|0.942|2|-5.679|1|0.0825|0.0501|0.00373|0.0958|0.698|135.703|4
5L1tsiqmbOaiVJXODGSScc|0.582|0.564|9|-10.172|0|0.0275|0.059|0.0|0.112|0.671|130.773|4
0VjHedQiRXPzBDkEQkTSZ7|0.419|0.715|9|-5.254|0|0.0369|0.0016|0.00421|0.186|0.247|113.68|3
3PKPRF611KetNnmJBks69q|0.377|0.447|1|-15.447|1|0.0519|0.127|0.586|0.0872|0.173|113.128|4
3CHl6I6554N3CMgfHwiAF2|0.378|0.522|4|-8.079|1|0.0318|0.0627|0.00143|0.154|0.538|89.52|4
5OkyBkC5Qb0VNkqO8c0R32|0.438|0.806|5|-6.788|1|0.0324|0.000575|3.55e-06|0.247|0.612|132.549|4
1mLKebA49q1SJjdFgGRluc|0.356|0.66|7|-11.451|0|0.0632|0.196|0.587|0.0934|0.409|187.837|4
50K4s75sEvtmRBRVS3gkAt|0.632|0.526|4|-14.864|0|0.0758|0.309|0.00239|0.426|0.963|80.972|4
3e1wfVBbKZRYNUrjRbhxJe|0.601|0.574|2|-8.166|1|0.03|0.579|1.14e-05|0.216|0.8|147.964|4
3qvr7EthSb8UutyTa2sMqb|0.794|0.573|10|-11.876|0|0.0426|0.326|0.000177|0.237|0.881|104.595|4
3nAkNtkJasp0kDGXLkObOF|0.274|0.908|9|-5.419|1|0.0691|0.00103|0.00219|0.154|0.483|148.246|4
25fcNR75LTc4O5uofaapfb|0.562|0.619|9|-10.871|1|0.0524|0.00508|0.724|0.0744|0.708|132.838|4
4ZEJfTx4Mh76MO9nN5r7km|0.354|0.731|2|-9.178|1|0.0381|0.0817|0.00119|0.115|0.698|170.64|4
6uBM6YXv2vszVFFpC2jl9H|0.387|0.525|2|-9.634|1|0.035|0.00236|0.769|0.251|0.258|78.339|4
0hihRftCdxrLTnfTgEuBkl|0.587|0.754|2|-8.813|1|0.0274|0.000254|0.454|0.279|0.961|131.52|4
0dKcieQdhysQcMqQmBtGKS|0.721|0.521|2|-8.123|1|0.0612|0.0707|0.00552|0.127|0.942|123.118|4
5WNl9MckF6VU0V5seVoab7|0.844|0.39|9|-13.774|1|0.0634|0.482|0.0|0.107|0.963|110.834|4
0yelcR6FmQPsbgG4VyYA0Y|0.424|0.835|11|-9.788|0|0.0807|0.0765|0.00364|0.0956|0.739|145.572|4
4dMzXGyfPD3jJGSSxFCXlL|0.292|0.923|11|-4.711|0|0.0645|0.128|0.0175|0.235|0.677|181.79|4
61n2QWpXV3KeQwxQEFXYGs|0.437|0.909|0|-8.389|1|0.0557|0.00203|0.000132|0.288|0.68|135.535|4
4Ywm7YtUpTZnUsohaJG3ir|0.496|0.737|5|-10.52|0|0.0429|0.0014|0.191|0.087|0.683|140.31|4
2giInZPKRfxjarJ4ExJs0P|0.613|0.701|4|-10.172|1|0.0304|0.0102|0.00126|0.179|0.833|145.614|4
6O58ZAmTAksSq1sstIU9yP|0.65|0.518|0|-9.069|1|0.301|0.00721|0.13|0.0969|0.603|138.822|4
79ooC4yt3pxSTR8VPBNPgI|0.711|0.443|9|-12.866|1|0.067|0.0917|0.0444|0.0826|0.743|150.77|4
2E5hmW9MnRfrEkln4Q125b|0.527|0.816|4|-11.991|0|0.0418|0.000279|0.534|0.125|0.514|148.412|4
5y1kaIk8FPzRbMMYFJG1Nt|0.529|0.701|10|-9.597|0|0.185|0.00368|0.00344|0.0636|0.482|136.827|4
6tG2xkytDsi9JykWfxjAGT|0.566|0.791|1|-5.762|0|0.0466|0.0211|0.00546|0.264|0.942|139.009|4
54MJaFxWvfgjSopbjVNZAo|0.515|0.926|11|-8.01|0|0.0394|0.000712|0.137|0.395|0.538|136.62|4
3iu9lbhErnAh1l45OIOSZ6|0.379|0.919|0|-4.332|1|0.0682|0.0149|1.01e-06|0.383|0.545|153.273|4
69plcZ3LJ1G1J3TuXJeaAq|0.722|0.797|7|-6.192|0|0.401|0.537|0.00113|0.0802|0.535|79.043|4
7DkMYhfr9hh3dwkyavNvDd|0.786|0.438|5|-12.869|1|0.0659|0.0188|0.0012|0.493|0.805|123.488|4
7uQtLF2JagOCEdFv3C4k1y|0.807|0.5|11|-10.566|1|0.0639|0.1|0.00222|0.304|0.859|91.71|4
5rBpL3k1LvCcoOvb8GRAWH|0.683|0.756|8|-10.019|0|0.136|0.32|0.00794|0.0911|0.466|115.554|4
4EwjwAYzRlhSAng9GzKwAB|0.648|0.661|0|-13.8|1|0.0317|0.126|0.22|0.349|0.732|127.379|4
4DHtL2HTB9Dv1Dkr0By3NP|0.466|0.577|1|-6.464|1|0.0464|0.459|0.000563|0.106|0.954|125.977|4
5nRPNyJEx1RvfRtkcWESdI|0.528|0.657|9|-8.027|1|0.0278|0.00857|5.17e-05|0.127|0.362|110.828|4
4bCAzo0pm8VSLgHtCAI35j|0.633|0.387|4|-15.064|1|0.0492|0.855|0.00138|0.347|0.839|91.296|4
10movryty9F78i5zE7TSy9|0.596|0.446|0|-15.291|1|0.14|0.0101|0.00013|0.23|0.872|170.135|4
424jbNhgQvMASrRI6L5jhX|0.507|0.43|9|-15.935|1|0.0725|0.0949|0.000658|0.21|0.924|132.023|4
7fppgZKz5o6bCAEkQQDeyJ|0.598|0.75|0|-6.76|1|0.0433|0.00599|0.000789|0.117|0.833|132.418|4
1cDNiJbNlunggIq10NiHT8|0.716|0.792|11|-10.044|1|0.0405|0.0158|0.102|0.261|0.766|132.876|4
6IEoCPlHTR7NDGhVTc7U9S|0.615|0.386|6|-11.813|1|0.0315|0.227|0.523|0.116|0.442|120.032|4
5PDpkLmLU3I4P793TpFHEj|0.345|0.847|9|-11.885|1|0.0402|0.000135|0.000292|0.0718|0.825|164.304|4
1CsKqVdGXJQ9Qjyybvdcse|0.488|0.959|9|-5.575|1|0.0758|0.00333|0.0767|0.025|0.67|166.799|4
5iFALiPnCMbRFnztYRha6r|0.587|0.772|2|-9.607|1|0.0289|0.0357|0.0961|0.157|0.425|97.256|4
5XsgCcDoU7Y2xVJPwcEwfH|0.698|0.671|1|-8.26|0|0.0289|0.153|5.17e-06|0.0849|0.723|108.668|4
2eVeDEiaPkjFXnHKHLQrpa|0.306|0.555|0|-9.958|1|0.0312|6.44e-05|0.0917|0.12|0.377|134.815|4
3iL0tAAhE1fV7nwQTz4reQ|0.436|0.738|4|-10.522|1|0.172|0.00402|0.67|0.102|0.971|138.81|4
5L7UaxdlANla6CPnhnafOU|0.188|0.888|6|-4.76|1|0.104|5.42e-05|0.000232|0.0989|0.446|167.752|4
69W20rATnRezAZFqMGBf8H|0.494|0.557|0|-13.126|1|0.0673|0.00152|4.53e-05|0.483|0.928|99.666|4
7zcAvHuZs6nqGP4CXJExFT|0.233|0.845|0|-12.021|1|0.0476|0.229|0.968|0.208|0.396|148.507|4
3rFUYBhZiz3nmWV34W0dU5|0.708|0.281|9|-16.39|1|0.0353|0.0287|8.5e-05|0.161|0.612|125.522|4
3OxiqrNMeTK59XsbiEbeW5|0.329|0.679|11|-5.963|0|0.0348|0.00744|0.0211|0.105|0.334|160.56|3
0AYeueN2MqnWoV7w3PGJ1l|0.321|0.798|2|-11.429|1|0.0693|0.00843|0.0|0.243|0.516|170.206|4
6jo6vkGYJnHppeBHlyqmsg|0.53|0.948|9|-12.532|1|0.0748|0.00393|0.0|0.128|0.051|109.785|4
2SBFAi2ZmoFPanA2CiE3LS|0.359|0.981|0|-3.355|1|0.141|0.0352|0.22|0.083|0.515|148.241|4
0cmDVa48nDAb6krlwCbJzC|0.253|0.71|5|-20.046|0|0.581|0.97|0.00512|0.449|0.0435|93.847|4
7i5lG4fAVPwZFx9UbkDlQH|0.255|0.204|5|-24.829|1|0.076|0.918|0.366|0.0799|0.29|159.902|5
6v7P9xEVquoo2QJF4MjrEs|0.403|0.187|1|-17.634|1|0.0924|0.9|0.565|0.0903|0.107|99.064|5
59tJD0VHVcdKAUUjEpdqGA|0.309|0.086|0|-26.693|0|0.042|0.834|0.846|0.143|0.13|105.298|4
2M0AUSpQyTHkhLLPF9VMUg|0.121|0.0757|2|-25.453|0|0.0423|0.982|0.512|0.357|0.0879|67.78|4
1WQuozTI3u4oo9B7D3TOv2|0.0667|0.0191|4|-31.652|0|0.0438|0.604|0.0097|0.0671|0.036|30.756|4
75TXOPbcxfuxcOE2YYhefU|0.227|0.184|11|-19.15|1|0.0422|0.831|0.553|0.0831|0.189|80.783|3
65AYd0YwS9F3QOoSXdPWIT|0.12|0.0809|7|-22.554|1|0.0412|0.972|0.244|0.115|0.035|78.352|3
0KTJdiHqEcpL7LJj6MNLBk|0.549|0.438|7|-17.892|1|0.0628|0.866|0.377|0.0775|0.385|123.054|4
5TLEE47coyOMZUXVoAu5wf|0.138|0.0703|7|-30.079|1|0.0404|0.935|0.908|0.0816|0.0798|90.797|1
1gWIVpQcjtSF7s35XWpWMf|0.266|0.357|10|-15.58|1|0.0455|0.953|0.918|0.0978|0.0637|136.769|4
7LfS8YHC0LuNLpIk6s02ox|0.358|0.405|9|-17.764|0|0.048|0.928|0.966|0.13|0.174|130.463|3
1q5U5xGZ5BDHh9hSQefK1I|0.323|0.33|10|-16.271|1|0.0416|0.927|0.742|0.206|0.29|107.673|4
0mg5QkrxZFogJjae5Ww8iq|0.361|0.264|11|-18.89|1|0.0332|0.887|0.826|0.0749|0.0443|108.188|4
7MMHEMRxQq2q0BWs1OjJV9|0.403|0.148|3|-13.418|1|0.0357|0.872|0.851|0.107|0.149|86.745|4
1kRvMfo4lmzxstmbozPm4N|0.482|0.321|7|-9.543|0|0.0502|0.922|0.237|0.575|0.337|97.886|3
1pHfqvY7jHDbGFyGSdD9Eu|0.174|0.0189|9|-19.152|0|0.0359|0.805|0.0499|0.0958|0.0718|68.095|4
5orT8w4dfrsrk8nt9W00Wp|0.224|0.238|2|-21.674|1|0.0921|0.694|0.741|0.269|0.073|183.914|4
5GGEurc6TiBvLliZJhiNvG|0.383|0.375|8|-11.93|0|0.0333|0.92|0.876|0.101|0.267|146.677|4
009X65K4SaDE79e6cRB5tI|0.281|0.231|4|-13.116|0|0.0356|0.926|0.0214|0.0967|0.097|79.061|4
7j5vLn78PSJaXritwcDgXN|0.353|0.29|0|-10.109|1|0.0296|0.945|0.000376|0.111|0.2|109.705|4
0HSp52zXMmcDuXcJFlxA9w|0.163|0.381|5|-8.088|1|0.0327|0.867|0.00509|0.098|0.165|77.578|4
4cscooZxVMyPEqbV3OSw07|0.286|0.399|5|-7.771|0|0.0329|0.72|4.34e-05|0.0968|0.21|93.082|4
4dtNBT81Ybmf0OAXrnWekN|0.203|0.147|5|-10.662|0|0.04|0.818|0.000662|0.116|0.0381|77.944|4
4mLCDBrUnCOoKQif9ucuHH|0.678|0.807|0|-5.656|0|0.0544|0.429|0.805|0.075|0.526|129.394|5
5P9ZA2FZSPwUKJeAlAJ6yh|0.117|0.13|2|-21.124|0|0.0355|0.825|0.354|0.124|0.0822|82.366|4
3AtS5kbdOl0RUBIVRsDqHt|0.278|0.373|0|-16.175|1|0.0446|0.748|0.251|0.19|0.284|80.788|4
4F6cQjvo7JaVWtxXjQo0qI|0.364|0.044|0|-25.625|1|0.0348|0.89|0.773|0.113|0.0774|110.289|4
1529zqevhOnAPCQlcVyGuF|0.197|0.294|0|-18.406|1|0.0436|0.679|0.672|0.29|0.219|71.634|3
5rN8PhtbTFNQArCFR4u5AE|0.156|0.0454|4|-24.987|0|0.0331|0.919|0.97|0.175|0.0734|96.172|4
3aSMxsDurYtgwQDrFS3QGi|0.359|0.265|2|-19.159|0|0.0377|0.833|0.706|0.889|0.331|139.429|4
7DFpHYraEbrU002HgmibBS|0.388|0.229|5|-18.959|1|0.0353|0.897|0.557|0.525|0.405|131.343|3
3anr1KusnMlOu65kAoNRyM|0.137|0.0551|5|-29.287|1|0.0348|0.774|0.83|0.0824|0.231|56.179|4
0wweO1hhioPTBTDUOW3DMp|0.253|0.167|4|-21.812|0|0.0416|0.801|0.891|0.0773|0.0513|123.945|3
6KdmFaldzVzx1LDIZWLOKd|0.196|0.212|1|-20.55|1|0.035|0.744|0.527|0.0821|0.0395|141.67|4
0fgF0cLcdyjUZkVYKavfV9|0.138|0.139|0|-21.392|1|0.0327|0.717|0.249|0.0921|0.0662|76.675|4
6DgU2wBWXvJvL9DcQjBYGY|0.565|0.508|11|-17.881|0|0.0627|0.996|0.883|0.109|0.583|191.99|4
1w9GGVy7WJAUvxVQAv47o2|0.568|0.401|3|-22.482|1|0.0653|0.981|0.97|0.133|0.865|123.989|4
3f8StbLfPFU4fUdtZNU6EO|0.493|0.15|0|-23.699|1|0.0369|0.493|0.0611|0.0852|0.0391|119.761|3
0xslNcDMbiGJMmwMkD6zL9|0.396|0.172|4|-22.649|0|0.0528|0.881|0.314|0.103|0.181|117.457|4
7neuYHaIouF0lQJmEHokus|0.269|0.0646|0|-23.525|1|0.0411|0.967|0.588|0.0759|0.0372|118.998|4
70psQJX6t4cnZLjNl11jOD|0.386|0.0731|2|-23.614|1|0.0334|0.982|0.562|0.0723|0.0681|134.652|1
1EVT5PQtQ2YUMQrxeYcbIP|0.329|0.207|7|-19.641|0|0.0365|0.984|0.403|0.126|0.188|170.374|4
1m87Aqge83GeSYVROOJIbp|0.427|0.145|9|-20.843|0|0.0413|0.977|0.682|0.26|0.114|99.367|3
6kUdhOF7kkiYELyOqBY2wR|0.349|0.0229|0|-22.561|1|0.047|0.98|0.522|0.0885|0.0679|94.502|4
17hM8lAeTJ0O1lbz51b2wz|0.343|0.297|5|-22.786|1|0.0508|0.97|0.9|0.0562|0.123|104.353|4
4qrnGDV5EPy3D9a0CfXazG|0.598|0.321|5|-14.421|1|0.0604|0.977|0.886|0.0761|0.358|120.184|4
20l3JIUXpD6QRxFV9He3Q1|0.619|0.282|0|-15.993|1|0.0397|0.941|0.917|0.106|0.264|120.415|4
7gOZF6zASLtjOj5yeORx9W|0.503|0.419|0|-15.606|1|0.0386|0.924|0.94|0.118|0.134|120.724|3
41qERwnA2gVp2qeanWr1KD|0.488|0.487|4|-13.622|0|0.0416|0.964|0.967|0.139|0.469|120.982|3
1ZF0uK2vA77SpOUO4NE61J|0.524|0.472|4|-12.859|0|0.0412|0.99|0.953|0.134|0.0804|121.429|3
6QFOTmhDGYGdNxbKiOFhhX|0.507|0.59|7|-13.046|1|0.0428|0.969|0.954|0.106|0.547|121.949|5
6S4aB3tgGYzRjRSNCqGLqd|0.697|0.336|4|-20.575|0|0.0745|0.746|0.889|0.107|0.954|122.272|5
08DhZjyeTiS8TyY9ljdX9e|0.451|0.545|4|-13.608|0|0.039|0.982|0.961|0.14|0.111|122.628|3
1zBqxJgvmUJ076GNJUZ6Gg|0.496|0.583|0|-12.639|1|0.0375|0.913|0.82|0.138|0.0823|123.112|3
7tFCISvYyTrw9KiIw3OClh|0.518|0.85|0|-13.457|1|0.053|0.906|0.94|0.146|0.261|123.627|3
63Rd0XpzStiIiWOYihGodv|0.535|0.488|0|-12.991|1|0.0389|0.924|0.946|0.106|0.165|124.213|3
3NsiiTb8ScrnzwiQunl3ll|0.562|0.753|3|-13.347|1|0.0528|0.933|0.865|0.157|0.436|124.829|3
0rw6tBdGsf35eBnPVIpmic|0.119|0.142|7|-23.235|1|0.046|0.939|0.916|0.0849|0.0937|87.769|1
0AAs4hhmZij5HnJJHgjrCm|0.21|0.135|9|-19.866|0|0.0356|0.822|0.433|0.305|0.0399|133.868|4
4S9veQz2mY2gqceKiYu9vp|0.155|0.0912|1|-21.175|1|0.0419|0.972|0.802|0.0726|0.0344|75.549|4
2CnrBzKBpOgcZNPn1K0h3D|0.153|0.02|2|-20.125|1|0.0411|0.974|0.465|0.0893|0.0701|90.222|4
5NENYT3L1LpyKwXNTRxHkX|0.385|0.0458|2|-19.306|0|0.0514|0.966|0.0188|0.397|0.287|101.131|3
0hxgZrNomKPjArMs1hHEsN|0.302|0.0915|7|-21.096|1|0.0447|0.966|0.486|0.0705|0.0481|91.093|3
6AWRjWiGC94IwXiH7EYCrn|0.193|0.0161|7|-24.747|1|0.047|0.983|0.871|0.135|0.168|84.717|4
5r8b6e1yzvvO1kN9OQj0PV|0.419|0.299|7|-16.664|0|0.0341|0.938|0.927|0.268|0.614|107.165|4
1aBLJzHfkvnm2VcDIpVDBv|0.47|0.0497|9|-22.077|0|0.0514|0.994|0.895|0.103|0.539|115.641|4
4i0qBWuMKIr8GevRZUNENo|0.348|0.16|2|-22.846|0|0.0532|0.972|0.824|0.342|0.538|112.651|4
1rOqSQOv3DbHBrSTW7Rn4T|0.262|0.00837|9|-21.196|1|0.0513|0.944|0.27|0.0625|0.0382|127.015|3
5BXphZJS9p8MyycJ9M40T9|0.329|0.0163|6|-28.225|0|0.0533|0.958|0.935|0.107|0.395|79.933|4
1bL07BcOt4789bzrHLzJKD|0.439|0.117|6|-23.069|0|0.043|0.971|0.808|0.218|0.246|105.308|4
72zYCORADOU1A1G8kLqUNL|0.533|0.0654|1|-30.86|1|0.0379|0.98|0.853|0.11|0.886|114.947|4
28zvdHJtKohVQbHPangjop|0.373|0.163|10|-22.987|1|0.0359|0.99|0.884|0.0949|0.354|118.595|4
3yaeXhqsJEBh7S4kAeCCgg|0.436|0.064|5|-21.619|0|0.0408|0.991|0.884|0.152|0.0762|64.169|4
39qmlxRCntrdbgJsSr598y|0.462|0.187|7|-21.788|0|0.0299|0.991|0.927|0.0827|0.411|96.906|4
3cVD86NovwphBWQwqSnF0U|0.352|0.12|4|-23.847|1|0.0358|0.993|0.857|0.0966|0.142|136.351|4
42DlYwoJlR9aQtGjnStBcA|0.371|0.00373|11|-39.064|0|0.0518|0.993|0.553|0.0681|0.132|96.147|4
4qbSuzwPH7zCccF2RSaIeq|0.26|0.127|7|-24.262|0|0.0374|0.994|0.889|0.193|0.156|93.212|3
276cedahJSV9upz70oWzed|0.504|0.231|3|-19.082|1|0.0357|0.993|0.842|0.131|0.351|125.604|4
32o13aW6a144gRWXlTtSmw|0.317|0.223|1|-19.742|0|0.0351|0.988|0.914|0.258|0.379|153.942|4
5QfjoCezyPJFxZ9ID4Tpz8|0.366|0.236|8|-21.172|1|0.0439|0.989|0.859|0.164|0.165|83.933|3
1KJEg2UpUkNevlOLsYpB94|0.618|0.641|0|-9.644|1|0.0304|0.852|0.746|0.0767|0.161|127.984|4
69Pk4eTwTnPC3J1lOlZtJD|0.637|0.204|0|-19.801|1|0.045|0.977|0.843|0.112|0.0543|129.143|4
4TUSxLMpl4edOry7mEU41p|0.468|0.234|0|-20.206|1|0.0383|0.641|0.858|0.24|0.0763|129.127|4
4K7voKkbjGAMdOlaTuLfTn|0.132|0.224|0|-19.171|1|0.0394|0.904|0.906|0.207|0.0343|85.777|4
248V1z9xaWMsNDUxOWwtYJ|0.524|0.237|7|-17.475|1|0.0383|0.938|0.925|0.127|0.063|129.076|3
1b7ZWfFZKovnUWzMqlnB13|0.634|0.307|4|-16.854|0|0.0529|0.978|0.887|0.121|0.156|129.087|3
0bUKdCxZrOB9qUKbK83BQM|0.506|0.348|4|-17.059|0|0.0375|0.917|0.952|0.165|0.126|129.248|3
6QDPsDTtXLyOLtsbD18Vma|0.513|0.208|0|-22.504|1|0.0407|0.968|0.947|0.211|0.0408|129.105|3
3dYIFYcgLwBWvlRrboyfrR|0.272|0.234|0|-20.58|1|0.0435|0.767|0.901|0.41|0.0595|129.309|4
2xWUf9ERjHmVGxh17DZm19|0.35|0.251|0|-19.973|1|0.0475|0.971|0.841|0.356|0.0552|128.554|3
6l5Rm8jVDOqw7Gl5CRPikd|0.62|0.411|0|-20.707|1|0.0358|0.91|0.928|0.222|0.559|129.085|3
5oIBKJ0DNUzaoxpzKyrAzX|0.555|0.294|5|-22.334|1|0.0417|0.773|0.932|0.18|0.299|129.099|3
2tmyQ8NQh074L24bKFeAmS|0.561|0.305|2|-21.705|0|0.0389|0.824|0.878|0.115|0.23|129.082|3
35XeZAO98HOJczEdPPKGV5|0.566|0.25|5|-25.692|0|0.0417|0.146|0.612|0.0976|0.168|129.087|4
6bcri4Np16vmlMUKyb3N92|0.665|0.3|5|-22.758|1|0.0695|0.99|0.921|0.131|0.703|103.991|4
4y6ceWKAnXkJKEyJ83JPTW|0.534|0.346|3|-22.489|1|0.0378|0.986|0.925|0.0919|0.407|107.996|3
2g6Ox8sVStTAGdgoTgCBOC|0.696|0.163|7|-15.596|1|0.0466|0.756|0.91|0.0559|0.491|79.973|4
5xtrn07qgqBAQkCAQ7QL0I|0.159|0.000281|5|-37.195|1|0.0689|0.861|0.000607|0.201|0.0316|111.137|4
46rveDJZAonKsVSkEv2bh0|0.327|0.0379|9|-23.131|1|0.0523|0.965|0.287|0.139|0.0353|129.996|4
46CsF1V5Q5hj2tS4Pe9fec|0.293|0.379|5|-13.125|1|0.0397|0.887|0.808|0.0903|0.0732|85.186|4
5xXo8JZnrqRZBaj1yKh1z2|0.335|0.431|4|-9.652|0|0.026|0.827|0.668|0.133|0.272|96.552|4
2ADdzpJNVdYWByi0CxM49T|0.357|0.236|4|-17.415|1|0.0333|0.935|0.879|0.0927|0.0505|85.57|4
6s5fuddspiuGL9jY4G66Oc|0.393|0.434|5|-9.51|1|0.0328|0.879|0.73|0.278|0.155|148.526|4
1mnKEm2W6LSvfpK2HfJjnA|0.437|0.185|2|-18.514|1|0.0499|0.0111|0.000296|0.109|0.039|111.624|3
1VkKMmWtSduUkn8kFNhNbq|0.481|0.108|0|-21.189|1|0.0429|0.938|0.475|0.106|0.194|110.445|4
3eg0C5Q5PyGnn7tm5JqVpN|0.227|0.15|4|-27.93|0|0.0513|0.847|0.376|0.323|0.0643|77.101|4
5wSLpbomUNytK4kMLT1WeQ|0.286|0.105|3|-19.983|1|0.0436|0.927|0.111|0.347|0.227|85.21|3
2gDGVUhhosVNnxzlaEcrqt|0.357|0.175|11|-23.188|0|0.0475|0.457|0.671|0.15|0.0362|77.417|4
6weo1D6bMPDxP7Le5nOIIT|0.34|0.127|4|-20.148|0|0.0377|0.976|0.795|0.06|0.17|100.7|4
2VkLgyKoj1b77MX7laO18M|0.182|0.199|11|-14.96|1|0.0479|0.98|0.818|0.124|0.0878|82.342|4
01IsLx4pZcpD9nuRgFeQLg|0.533|0.305|1|-9.753|1|0.0497|0.713|0.0586|0.275|0.341|141.977|3
1xVj6ITFqUyO5Tt8gna5BC|0.581|0.393|2|-12.251|0|0.115|0.961|0.683|0.105|0.863|80.561|1
3DFFbgbyx5Oxrl53w53nDT|0.309|0.556|10|-13.781|1|0.0778|0.895|0.761|0.114|0.137|80.58|4
4eOHeZ791CWqwQOvPmtIoE|0.412|0.28|2|-13.963|0|0.0417|0.994|0.949|0.11|0.32|62.578|4
7mm5eNJ6sLom3KXDmO9nuO|0.428|0.306|6|-12.521|1|0.0916|0.857|0.00427|0.105|0.249|117.516|5
7ozjAzViP4PTJxKuvIVpjE|0.19|0.311|8|-15.337|1|0.0647|0.0112|0.0456|0.107|0.267|170.377|4
0cdhRIV9fPas3MVK0Ln2HB|0.336|0.558|6|-15.732|0|0.247|0.657|0.869|0.319|0.314|132.968|3
6kl6Lw9v4RZ0wnLtwRO4nI|0.406|0.6|3|-12.981|1|0.319|0.77|0.00775|0.14|0.235|108.835|3
2k664T6MhSpKrLKnpWRr7b|0.364|0.504|3|-16.778|0|0.213|0.635|0.000654|0.292|0.531|99.315|5
6993p6efjqbkPH6lhZD6Ld|0.25|0.16|8|-16.376|0|0.274|0.33|0.735|0.293|0.117|77.435|4
7mTROQlWx85ApkDS2J04UJ|0.266|0.0694|11|-27.168|1|0.0418|0.939|0.863|0.212|0.0397|63.691|4
3cSswYQRrr8WKHCrsjQ88F|0.493|0.489|0|-22.513|1|0.591|0.726|1.42e-06|0.696|0.12|119.495|3
1riIi7QHl0ALuLGGItsExf|0.192|0.282|2|-16.063|0|0.0366|0.956|0.96|0.109|0.141|94.277|1
1ANtwKTLblLWqpDSG5W5CV|0.111|0.153|5|-15.243|0|0.0375|0.769|0.894|0.0638|0.0377|71.413|3
6cQsVzglHpnfzQ5fuHeUEw|0.446|0.444|5|-13.236|1|0.0383|0.857|0.799|0.133|0.178|131.624|4
0ZOJ0j9G12zCG4dSGKNgOp|0.149|0.0424|2|-16.193|1|0.0424|0.851|0.988|0.11|0.0414|74.073|4
4EgfQetPMfcNqM80X9VWRi|0.298|0.407|9|-12.165|0|0.0361|0.0431|0.764|0.081|0.0403|126.506|3
3S7ue5i5UAW6kJmqogeort|0.456|0.0997|3|-14.955|1|0.0426|0.722|0.00163|0.302|0.415|111.578|4
6OftP5FpB3hY91MHEixb7o|0.16|0.256|2|-12.772|0|0.0439|0.889|0.878|0.104|0.0307|59.236|4
4dDdGh1VQTPYLm2bLl4M5m|0.163|0.402|2|-10.513|1|0.0371|0.667|0.843|0.131|0.0405|107.945|5
7gkBWECLT2gOa3b2MIYWtV|0.551|0.14|8|-23.023|0|0.5|0.681|0.0|0.164|0.274|102.909|4
5FlAAqGHJtAKyBWt86XYDJ|0.463|0.0906|0|-23.558|1|0.0715|0.98|0.00236|0.132|0.173|126.04|4
5zsuuF9LbOFjlbEjiCvjoS|0.453|0.157|5|-20.836|1|0.464|0.734|2.05e-06|0.3|0.268|175.097|3
7v7Pg6vBSmcUhDxxeb6jGK|0.418|0.163|10|-18.443|1|0.0864|0.923|9.73e-05|0.0954|0.315|76.769|4
1UgTN2HtXsDlNXbkzMsb36|0.462|0.213|5|-16.841|0|0.126|0.862|0.00299|0.364|0.114|128.487|4
2JEICUjcRT7kMHuZnQurwY|0.51|0.0557|5|-24.156|0|0.0949|0.888|3.65e-06|0.114|0.16|126.66|3
6eINOLaSeuRVdkxZcgRVnj|0.329|0.238|7|-13.749|0|0.0703|0.674|0.000517|0.0649|0.101|74.325|3
40f8FZOYaZCzUuZSh1lfvQ|0.396|0.183|8|-15.923|1|0.044|0.903|0.00028|0.176|0.161|110.861|4
5bOI8XZeiG394aYZ6XmyEm|0.371|0.283|0|-13.618|0|0.0319|0.799|0.00149|0.149|0.184|106.767|4
3YrSRU1HKiCPFnjAbZ7Rr7|0.187|0.0766|5|-19.987|1|0.0368|0.46|0.979|0.391|0.0397|101.961|3
1iIprmzheT5eLyeoIpTziF|0.131|0.43|2|-24.67|1|0.0496|0.521|0.991|0.532|0.063|86.486|4
